History_ID,Lead_ID,Stage,Timestamp,Rep_ID,Stage_Sequence,Notes,Stage_Engagement (in Days)
12354,LDCREA-APAC-1319,Demo Completed,2024-08-22 23:59:03,LS_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1319,17
12610,LDCREA-APAC-1349,Lead Captured,2024-01-05 21:50:28,LS_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1349,0
12611,LDCREA-APAC-1349,Qualified,2024-01-09 21:50:28,LS_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1349,4
12612,LDCREA-APAC-1349,Contacted,2024-01-14 21:50:28,LS_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1349,5
12613,LDCREA-APAC-1349,Responded,2024-01-17 21:50:28,LS_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1349,3
12614,LDCREA-APAC-1349,Demo Scheduled,2024-01-21 21:50:28,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1349,4
12615,LDCREA-APAC-1349,Demo,2024-01-23 21:50:28,LS_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1349,2
12616,LDCREA-APAC-1349,Demo Completed,2024-01-27 21:50:28,LS_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1349,4
12617,LDCREA-APAC-1349,Proposal Sent,2024-02-01 21:50:28,LS_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1349,5
12618,LDCREA-APAC-1349,Proposal,2024-02-07 21:50:28,LS_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1349,6
12619,LDCREA-APAC-1349,Negotiation,2024-02-14 21:50:28,LS_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1349,7
12620,LDCREA-APAC-1349,Deal Won,2024-02-14 21:51:26,LS_APAC,11,Notes for stage Deal Won for Lead LDCREA-APAC-1349,0
12727,LDCREA-APAC-1360,Lead Captured,2025-07-28 21:42:30,LS_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1360,0
12728,LDCREA-APAC-1360,Qualified,2025-08-01 21:42:30,LS_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1360,4
12729,LDCREA-APAC-1360,Contacted,2025-08-06 21:42:30,LS_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1360,5
12730,LDCREA-APAC-1360,Responded,2025-08-09 21:42:30,LS_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1360,3
12731,LDCREA-APAC-1360,Demo Scheduled,2025-08-13 21:42:30,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1360,4
12732,LDCREA-APAC-1360,Demo,2025-08-15 21:42:30,LS_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1360,2
12733,LDCREA-APAC-1360,Demo Completed,2025-08-19 21:42:30,LS_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1360,4
12734,LDCREA-APAC-1360,Proposal Sent,2025-08-24 21:42:30,LS_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1360,5
12735,LDCREA-APAC-1360,Proposal,2025-08-30 21:42:30,LS_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1360,6
12736,LDCREA-APAC-1360,Negotiation,2025-09-06 21:42:30,LS_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1360,7
12737,LDCREA-APAC-1360,Deal Lost,2025-09-06 21:42:51,LS_APAC,11,Notes for stage Deal Lost for Lead LDCREA-APAC-1360,0
13556,LDCREA-APAC-1446,Lead Captured,2024-11-27 01:36:27,MT_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1446,0
13557,LDCREA-APAC-1446,Qualified,2024-12-05 06:13:36,MT_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1446,8
13558,LDCREA-APAC-1446,Contacted,2025-01-06 15:38:06,MT_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1446,32
14320,LDCREA-APAC-1527,Lead Captured,2023-10-14 03:41:05,MT_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1527,0
14321,LDCREA-APAC-1527,Qualified,2023-10-20 07:46:47,MT_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1527,6
14322,LDCREA-APAC-1527,Contacted,2023-10-25 17:31:05,MT_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1527,5
14323,LDCREA-APAC-1527,Responded,2023-10-28 19:17:05,MT_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1527,3
14324,LDCREA-APAC-1527,Demo Scheduled,2023-11-01 20:39:42,MT_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1527,4
14325,LDCREA-APAC-1527,Demo,2023-11-03 20:51:44,MT_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1527,2
14326,LDCREA-APAC-1527,Demo Completed,2023-11-07 20:54:00,MT_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1527,4
14327,LDCREA-APAC-1527,Proposal Sent,2023-11-12 21:00:24,MT_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1527,5
14328,LDCREA-APAC-1527,Proposal,2023-11-18 21:04:36,MT_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1527,6
14329,LDCREA-APAC-1527,Negotiation,2023-11-25 21:04:46,MT_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1527,7
14330,LDCREA-APAC-1527,Deal Lost,2023-11-25 21:04:56,MT_APAC,11,Notes for stage Deal Lost for Lead LDCREA-APAC-1527,0
15055,LDCREA-APAC-1605,Lead Captured,2024-10-10 23:25:25,LS_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1605,0
15056,LDCREA-APAC-1605,Qualified,2024-10-19 18:58:24,LS_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1605,9
15057,LDCREA-APAC-1605,Contacted,2024-10-28 11:19:38,LS_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1605,9
15058,LDCREA-APAC-1605,Responded,2024-10-31 12:49:30,LS_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1605,3
15059,LDCREA-APAC-1605,Demo Scheduled,2024-11-04 16:46:08,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1605,4
15060,LDCREA-APAC-1605,Demo,2024-11-06 18:27:55,LS_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1605,2
15061,LDCREA-APAC-1605,Demo Completed,2024-11-10 18:28:04,LS_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1605,4
15062,LDCREA-APAC-1605,Proposal Sent,2024-11-15 18:30:09,LS_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1605,5
15063,LDCREA-APAC-1605,Proposal,2024-11-21 18:47:06,LS_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1605,6
15064,LDCREA-APAC-1605,Negotiation,2024-11-28 18:47:39,LS_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1605,7
15065,LDCREA-APAC-1605,Deal Lost,2024-11-28 18:50:45,LS_APAC,11,Notes for stage Deal Lost for Lead LDCREA-APAC-1605,0
15077,LDCREA-APAC-1607,Lead Captured,2024-08-05 10:15:58,JL_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1607,0
15078,LDCREA-APAC-1607,Qualified,2024-08-10 09:32:22,JL_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1607,5
15079,LDCREA-APAC-1607,Contacted,2024-08-16 05:03:31,JL_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1607,6
15080,LDCREA-APAC-1607,Responded,2024-08-19 09:36:11,JL_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1607,3
15081,LDCREA-APAC-1607,Demo Scheduled,2024-08-23 09:54:07,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1607,4
15082,LDCREA-APAC-1607,Demo,2024-08-25 09:54:15,JL_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1607,2
15083,LDCREA-APAC-1607,Demo Completed,2024-08-29 09:58:59,JL_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1607,4
15084,LDCREA-APAC-1607,Proposal Sent,2024-09-03 10:01:09,JL_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1607,5
15085,LDCREA-APAC-1607,Proposal,2024-09-09 10:02:48,JL_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1607,6
15086,LDCREA-APAC-1607,Negotiation,2024-09-16 10:03:16,JL_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1607,7
15087,LDCREA-APAC-1607,Deal Won,2024-09-16 10:03:17,JL_APAC,11,Notes for stage Deal Won for Lead LDCREA-APAC-1607,0
15110,LDCREA-APAC-1610,Lead Captured,2024-07-15 03:06:07,IG_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1610,0
15111,LDCREA-APAC-1610,Qualified,2024-07-30 20:04:39,IG_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1610,16
15134,LDCREA-APAC-1613,Lead Captured,2024-03-12 11:18:08,IG_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1613,0
15135,LDCREA-APAC-1613,Qualified,2024-03-16 11:18:08,IG_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1613,4
15136,LDCREA-APAC-1613,Contacted,2024-03-21 11:18:08,IG_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1613,5
15137,LDCREA-APAC-1613,Responded,2024-03-24 11:18:08,IG_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1613,3
15138,LDCREA-APAC-1613,Demo Scheduled,2024-03-28 11:18:08,IG_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1613,4
15139,LDCREA-APAC-1613,Demo,2024-03-30 11:18:08,IG_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1613,2
15140,LDCREA-APAC-1613,Demo Completed,2024-04-03 11:18:08,IG_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1613,4
15141,LDCREA-APAC-1613,Proposal Sent,2024-04-08 11:18:08,IG_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1613,5
15142,LDCREA-APAC-1613,Proposal,2024-04-14 11:18:08,IG_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1613,6
15143,LDCREA-APAC-1613,Negotiation,2024-04-21 11:18:08,IG_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1613,7
15144,LDCREA-APAC-1613,Deal Won,2024-04-21 11:18:26,IG_APAC,11,Notes for stage Deal Won for Lead LDCREA-APAC-1613,0
15194,LDCREA-APAC-1619,Lead Captured,2025-06-11 22:35:52,KM_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1619,0
15195,LDCREA-APAC-1619,Qualified,2025-06-15 22:35:52,KM_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1619,4
15196,LDCREA-APAC-1619,Contacted,2025-06-20 22:35:52,KM_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1619,5
15197,LDCREA-APAC-1619,Responded,2025-06-23 22:35:52,KM_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1619,3
15198,LDCREA-APAC-1619,Demo Scheduled,2025-06-27 22:35:52,KM_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1619,4
15199,LDCREA-APAC-1619,Demo,2025-06-29 22:35:52,KM_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1619,2
15200,LDCREA-APAC-1619,Demo Completed,2025-07-03 22:35:52,KM_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1619,4
15201,LDCREA-APAC-1619,Proposal Sent,2025-07-08 22:35:52,KM_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1619,5
15202,LDCREA-APAC-1619,Proposal,2025-07-14 22:35:52,KM_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1619,6
15203,LDCREA-APAC-1619,Negotiation,2025-07-21 22:35:52,KM_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1619,7
15204,LDCREA-APAC-1619,Deal Lost,2025-07-21 22:36:16,KM_APAC,11,Notes for stage Deal Lost for Lead LDCREA-APAC-1619,0
15704,LDCREA-APAC-1674,Lead Captured,2024-11-04 14:15:57,JL_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1674,0
15705,LDCREA-APAC-1674,Qualified,2024-11-08 21:30:21,JL_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1674,4
15706,LDCREA-APAC-1674,Contacted,2024-11-13 23:22:29,JL_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1674,5
15707,LDCREA-APAC-1674,Responded,2024-11-17 00:09:03,JL_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1674,3
15708,LDCREA-APAC-1674,Demo Scheduled,2024-11-21 00:53:22,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1674,4
15709,LDCREA-APAC-1674,Demo,2024-11-23 01:09:42,JL_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1674,2
15710,LDCREA-APAC-1674,Demo Completed,2024-11-27 01:09:59,JL_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1674,4
15711,LDCREA-APAC-1674,Proposal Sent,2024-12-02 01:16:27,JL_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1674,5
15712,LDCREA-APAC-1674,Proposal,2024-12-08 01:18:12,JL_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1674,6
15713,LDCREA-APAC-1674,Negotiation,2024-12-08 01:27:05,JL_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1674,0
16208,LDCREA-APAC-1726,Lead Captured,2025-03-07 09:16:45,JL_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1726,0
16209,LDCREA-APAC-1726,Qualified,2025-03-14 21:03:37,JL_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1726,7
16210,LDCREA-APAC-1726,Contacted,2025-03-28 08:59:22,JL_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1726,13
18621,LDCREA-APAC-1985,Lead Captured,2025-05-13 07:16:36,JL_APAC,1,Notes for stage Lead Captured for Lead LDCREA-APAC-1985,0
18622,LDCREA-APAC-1985,Qualified,2025-05-19 12:43:04,JL_APAC,2,Notes for stage Qualified for Lead LDCREA-APAC-1985,6
18623,LDCREA-APAC-1985,Contacted,2025-05-25 02:09:10,JL_APAC,3,Notes for stage Contacted for Lead LDCREA-APAC-1985,6
18624,LDCREA-APAC-1985,Responded,2025-05-30 16:20:40,JL_APAC,4,Notes for stage Responded for Lead LDCREA-APAC-1985,6
18625,LDCREA-APAC-1985,Demo Scheduled,2025-06-06 17:43:51,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDCREA-APAC-1985,7
18626,LDCREA-APAC-1985,Demo,2025-06-09 03:17:06,JL_APAC,6,Notes for stage Demo for Lead LDCREA-APAC-1985,2
18627,LDCREA-APAC-1985,Demo Completed,2025-06-13 03:44:43,JL_APAC,7,Notes for stage Demo Completed for Lead LDCREA-APAC-1985,4
18628,LDCREA-APAC-1985,Proposal Sent,2025-06-18 05:59:26,JL_APAC,8,Notes for stage Proposal Sent for Lead LDCREA-APAC-1985,5
18629,LDCREA-APAC-1985,Proposal,2025-06-24 06:43:50,JL_APAC,9,Notes for stage Proposal for Lead LDCREA-APAC-1985,6
18630,LDCREA-APAC-1985,Negotiation,2025-07-01 07:16:57,JL_APAC,10,Notes for stage Negotiation for Lead LDCREA-APAC-1985,7
18631,LDCREA-APAC-1985,Deal Lost,2025-07-01 07:57:11,JL_APAC,11,Notes for stage Deal Lost for Lead LDCREA-APAC-1985,0
1316,LDCREA-EU-0140,Lead Captured,2024-11-03 08:49:36,GW_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0140,0
1317,LDCREA-EU-0140,Qualified,2024-11-07 08:49:36,GW_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0140,4
1318,LDCREA-EU-0140,Contacted,2024-11-12 08:49:36,GW_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0140,5
1319,LDCREA-EU-0140,Responded,2024-11-15 08:49:36,GW_EU,4,Notes for stage Responded for Lead LDCREA-EU-0140,3
1320,LDCREA-EU-0140,Demo Scheduled,2024-11-19 08:49:36,GW_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0140,4
1321,LDCREA-EU-0140,Demo,2024-11-21 08:49:36,GW_EU,6,Notes for stage Demo for Lead LDCREA-EU-0140,2
1322,LDCREA-EU-0140,Demo Completed,2024-11-25 08:49:36,GW_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0140,4
1323,LDCREA-EU-0140,Proposal Sent,2024-11-30 08:49:36,GW_EU,8,Notes for stage Proposal Sent for Lead LDCREA-EU-0140,5
1324,LDCREA-EU-0140,Proposal,2024-12-06 08:49:36,GW_EU,9,Notes for stage Proposal for Lead LDCREA-EU-0140,6
1325,LDCREA-EU-0140,Negotiation,2024-12-13 08:49:36,GW_EU,10,Notes for stage Negotiation for Lead LDCREA-EU-0140,7
1326,LDCREA-EU-0140,Deal Lost,2024-12-13 08:50:12,GW_EU,11,Notes for stage Deal Lost for Lead LDCREA-EU-0140,0
1739,LDCREA-EU-0185,Lead Captured,2024-01-01 12:43:00,FG_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0185,0
1740,LDCREA-EU-0185,Qualified,2024-01-05 16:11:53,FG_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0185,4
1741,LDCREA-EU-0185,Contacted,2024-01-12 09:15:11,FG_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0185,7
1742,LDCREA-EU-0185,Responded,2024-01-16 23:25:39,FG_EU,4,Notes for stage Responded for Lead LDCREA-EU-0185,5
1743,LDCREA-EU-0185,Demo Scheduled,2024-01-22 23:39:11,FG_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0185,6
1744,LDCREA-EU-0185,Demo,2024-01-25 07:12:40,FG_EU,6,Notes for stage Demo for Lead LDCREA-EU-0185,2
1745,LDCREA-EU-0185,Demo Completed,2024-01-31 08:11:58,FG_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0185,6
1746,LDCREA-EU-0185,Proposal Sent,2024-02-05 18:35:17,FG_EU,8,Notes for stage Proposal Sent for Lead LDCREA-EU-0185,5
1747,LDCREA-EU-0185,Proposal,2024-02-11 19:04:15,FG_EU,9,Notes for stage Proposal for Lead LDCREA-EU-0185,6
1748,LDCREA-EU-0185,Negotiation,2024-02-18 19:24:11,FG_EU,10,Notes for stage Negotiation for Lead LDCREA-EU-0185,7
1749,LDCREA-EU-0185,Deal Lost,2024-02-18 20:18:20,FG_EU,11,Notes for stage Deal Lost for Lead LDCREA-EU-0185,0
2488,LDCREA-EU-0264,Lead Captured,2024-10-18 08:04:04,FG_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0264,0
2489,LDCREA-EU-0264,Qualified,2024-10-22 08:04:04,FG_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0264,4
2490,LDCREA-EU-0264,Contacted,2024-10-27 08:04:04,FG_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0264,5
2491,LDCREA-EU-0264,Responded,2024-10-30 08:04:04,FG_EU,4,Notes for stage Responded for Lead LDCREA-EU-0264,3
2492,LDCREA-EU-0264,Demo Scheduled,2024-11-03 08:04:04,FG_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0264,4
2493,LDCREA-EU-0264,Demo,2024-11-05 08:04:04,FG_EU,6,Notes for stage Demo for Lead LDCREA-EU-0264,2
2494,LDCREA-EU-0264,Demo Completed,2024-11-09 08:04:04,FG_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0264,4
2495,LDCREA-EU-0264,Proposal Sent,2024-11-14 08:04:04,FG_EU,8,Notes for stage Proposal Sent for Lead LDCREA-EU-0264,5
2496,LDCREA-EU-0264,Proposal,2024-11-20 08:04:04,FG_EU,9,Notes for stage Proposal for Lead LDCREA-EU-0264,6
2497,LDCREA-EU-0264,Negotiation,2024-11-27 08:04:04,FG_EU,10,Notes for stage Negotiation for Lead LDCREA-EU-0264,7
2498,LDCREA-EU-0264,Deal Won,2024-11-27 08:04:34,FG_EU,11,Notes for stage Deal Won for Lead LDCREA-EU-0264,0
3014,LDCREA-EU-0320,Lead Captured,2024-03-16 02:49:48,EB_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0320,0
3015,LDCREA-EU-0320,Qualified,2024-03-20 02:49:48,EB_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0320,4
3016,LDCREA-EU-0320,Contacted,2024-03-25 02:49:48,EB_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0320,5
3017,LDCREA-EU-0320,Responded,2024-03-28 02:49:48,EB_EU,4,Notes for stage Responded for Lead LDCREA-EU-0320,3
3018,LDCREA-EU-0320,Demo Scheduled,2024-04-01 02:49:48,EB_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0320,4
3019,LDCREA-EU-0320,Demo,2024-04-03 02:49:48,EB_EU,6,Notes for stage Demo for Lead LDCREA-EU-0320,2
3020,LDCREA-EU-0320,Demo Completed,2024-04-07 02:49:48,EB_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0320,4
3021,LDCREA-EU-0320,Proposal Sent,2024-04-12 02:49:48,EB_EU,8,Notes for stage Proposal Sent for Lead LDCREA-EU-0320,5
3022,LDCREA-EU-0320,Proposal,2024-04-18 02:49:48,EB_EU,9,Notes for stage Proposal for Lead LDCREA-EU-0320,6
3023,LDCREA-EU-0320,Negotiation,2024-04-25 02:49:48,EB_EU,10,Notes for stage Negotiation for Lead LDCREA-EU-0320,7
3024,LDCREA-EU-0320,Deal Lost,2024-04-25 02:50:15,EB_EU,11,Notes for stage Deal Lost for Lead LDCREA-EU-0320,0
3518,LDCREA-EU-0373,Lead Captured,2023-10-23 01:11:02,EB_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0373,0
3519,LDCREA-EU-0373,Qualified,2023-10-27 01:11:02,EB_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0373,4
3520,LDCREA-EU-0373,Contacted,2023-11-01 01:11:02,EB_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0373,5
3521,LDCREA-EU-0373,Responded,2023-11-04 01:11:02,EB_EU,4,Notes for stage Responded for Lead LDCREA-EU-0373,3
3522,LDCREA-EU-0373,Demo Scheduled,2023-11-08 01:11:02,EB_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0373,4
3523,LDCREA-EU-0373,Demo,2023-11-10 01:11:02,EB_EU,6,Notes for stage Demo for Lead LDCREA-EU-0373,2
3524,LDCREA-EU-0373,Demo Completed,2023-11-14 01:11:02,EB_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0373,4
3525,LDCREA-EU-0373,Proposal Sent,2023-11-19 01:11:02,EB_EU,8,Notes for stage Proposal Sent for Lead LDCREA-EU-0373,5
3526,LDCREA-EU-0373,Proposal,2023-11-25 01:11:02,EB_EU,9,Notes for stage Proposal for Lead LDCREA-EU-0373,6
3527,LDCREA-EU-0373,Negotiation,2023-12-02 01:11:02,EB_EU,10,Notes for stage Negotiation for Lead LDCREA-EU-0373,7
3528,LDCREA-EU-0373,Deal Won,2023-12-02 01:11:43,EB_EU,11,Notes for stage Deal Won for Lead LDCREA-EU-0373,0
4187,LDCREA-EU-0450,Lead Captured,2023-12-31 21:36:47,EB_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0450,0
4188,LDCREA-EU-0450,Qualified,2024-01-04 21:36:47,EB_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0450,4
4189,LDCREA-EU-0450,Contacted,2024-01-09 21:36:47,EB_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0450,5
4190,LDCREA-EU-0450,Responded,2024-01-12 21:36:47,EB_EU,4,Notes for stage Responded for Lead LDCREA-EU-0450,3
4191,LDCREA-EU-0450,Demo Scheduled,2024-01-16 21:36:47,EB_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0450,4
4192,LDCREA-EU-0450,Demo,2024-01-18 21:36:47,EB_EU,6,Notes for stage Demo for Lead LDCREA-EU-0450,2
4193,LDCREA-EU-0450,Demo Completed,2024-01-22 21:36:47,EB_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0450,4
4194,LDCREA-EU-0450,Proposal Sent,2024-01-27 21:36:47,EB_EU,8,Notes for stage Proposal Sent for Lead LDCREA-EU-0450,5
4195,LDCREA-EU-0450,Proposal,2024-02-02 21:36:47,EB_EU,9,Notes for stage Proposal for Lead LDCREA-EU-0450,6
4196,LDCREA-EU-0450,Negotiation,2024-02-09 21:36:47,EB_EU,10,Notes for stage Negotiation for Lead LDCREA-EU-0450,7
4197,LDCREA-EU-0450,Deal Lost,2024-02-09 21:37:21,EB_EU,11,Notes for stage Deal Lost for Lead LDCREA-EU-0450,0
4531,LDCREA-EU-0486,Lead Captured,2025-01-09 03:31:22,HB_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0486,0
4532,LDCREA-EU-0486,Qualified,2025-01-13 03:31:22,HB_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0486,4
4533,LDCREA-EU-0486,Contacted,2025-01-18 03:31:22,HB_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0486,5
4534,LDCREA-EU-0486,Responded,2025-01-21 03:31:22,HB_EU,4,Notes for stage Responded for Lead LDCREA-EU-0486,3
4535,LDCREA-EU-0486,Demo Scheduled,2025-01-25 03:31:22,HB_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0486,4
4536,LDCREA-EU-0486,Demo,2025-01-27 03:31:22,HB_EU,6,Notes for stage Demo for Lead LDCREA-EU-0486,2
4537,LDCREA-EU-0486,Demo Completed,2025-01-27 03:31:56,HB_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0486,0
4863,LDCREA-EU-0521,Lead Captured,2024-08-03 15:38:06,EB_EU,1,Notes for stage Lead Captured for Lead LDCREA-EU-0521,0
4864,LDCREA-EU-0521,Qualified,2024-08-07 15:38:06,EB_EU,2,Notes for stage Qualified for Lead LDCREA-EU-0521,4
4865,LDCREA-EU-0521,Contacted,2024-08-12 15:38:06,EB_EU,3,Notes for stage Contacted for Lead LDCREA-EU-0521,5
4866,LDCREA-EU-0521,Responded,2024-08-15 15:38:06,EB_EU,4,Notes for stage Responded for Lead LDCREA-EU-0521,3
4867,LDCREA-EU-0521,Demo Scheduled,2024-08-19 15:38:06,EB_EU,5,Notes for stage Demo Scheduled for Lead LDCREA-EU-0521,4
4868,LDCREA-EU-0521,Demo,2024-08-21 15:38:06,EB_EU,6,Notes for stage Demo for Lead LDCREA-EU-0521,2
4869,LDCREA-EU-0521,Demo Completed,2024-08-25 15:38:06,EB_EU,7,Notes for stage Demo Completed for Lead LDCREA-EU-0521,4
4870,LDCREA-EU-0521,Proposal Sent,2024-08-30 15:38:06,EB_EU,8,Notes for stage Proposal Sent for Lead LDCREA-EU-0521,5
4871,LDCREA-EU-0521,Proposal,2024-09-05 15:38:06,EB_EU,9,Notes for stage Proposal for Lead LDCREA-EU-0521,6
4872,LDCREA-EU-0521,Negotiation,2024-09-12 15:38:06,EB_EU,10,Notes for stage Negotiation for Lead LDCREA-EU-0521,7
4873,LDCREA-EU-0521,Deal Won,2024-09-12 15:38:51,EB_EU,11,Notes for stage Deal Won for Lead LDCREA-EU-0521,0
